,Unnamed: 0,Conv_ID,MovieID,Title,Year,IMDB_Rating,Votes,Genres,Length_Female,Length_Male,Total_Length,Percent_Female,Percent_Male
174,174,c10578,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],5,19,24,0.2083333333333333,0.7916666666666666
175,175,c10579,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],11,44,55,0.2,0.8
176,176,c10623,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],11,10,21,0.5238095238095238,0.4761904761904761
177,177,c10624,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],12,4,16,0.75,0.25
178,178,c10625,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],159,56,215,0.7395348837209302,0.2604651162790697
179,179,c10626,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],8,3,11,0.7272727272727273,0.2727272727272727
180,180,c10627,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],32,9,41,0.7804878048780488,0.2195121951219512
181,181,c10628,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],26,65,91,0.2857142857142857,0.7142857142857143
182,182,c10629,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],25,23,48,0.5208333333333334,0.4791666666666667
183,183,c10630,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],43,8,51,0.8431372549019608,0.1568627450980392
184,184,c10631,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],23,13,36,0.6388888888888888,0.3611111111111111
185,185,c10632,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],40,3,43,0.9302325581395348,0.0697674418604651
186,186,c10646,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],4,3,7,0.5714285714285714,0.4285714285714285
187,187,c10647,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],11,1,12,0.9166666666666666,0.0833333333333333
188,188,c10648,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],4,7,11,0.3636363636363636,0.6363636363636364
189,189,c10649,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],15,36,51,0.2941176470588235,0.7058823529411765
190,190,c10650,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],20,7,27,0.7407407407407407,0.2592592592592592
191,191,c10651,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],38,23,61,0.6229508196721312,0.3770491803278688
192,192,c10652,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],23,60,83,0.2771084337349397,0.7228915662650602
193,193,c10653,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],1,35,36,0.0277777777777777,0.9722222222222222
194,194,c10654,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],16,58,74,0.2162162162162162,0.7837837837837838
195,195,c10655,m76,Gladiator,2000,8.4,286067.0,['action' 'adventure' 'drama'],13,78,91,0.1428571428571428,0.8571428571428571
196,196,c10675,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,1,2,0.5,0.5
197,197,c10676,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],22,3,25,0.88,0.12
198,198,c10677,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,1,7,0.8571428571428571,0.1428571428571428
199,199,c10678,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,5,8,0.375,0.625
200,200,c10679,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,10,15,0.3333333333333333,0.6666666666666666
201,201,c10680,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],12,5,17,0.7058823529411765,0.2941176470588235
202,202,c10681,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,4,5,0.2,0.8
203,203,c10682,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],18,17,35,0.5142857142857142,0.4857142857142857
204,204,c10683,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,49,65,0.2461538461538461,0.7538461538461538
205,205,c10684,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,11,15,0.2666666666666666,0.7333333333333333
206,206,c10685,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,30,33,0.0909090909090909,0.9090909090909092
207,207,c10686,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,35,56,0.375,0.625
208,208,c10687,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,15,25,0.4,0.6
209,209,c10688,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,24,28,0.1428571428571428,0.8571428571428571
210,210,c10689,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],12,22,34,0.3529411764705882,0.6470588235294118
211,211,c10690,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,13,21,0.3809523809523809,0.6190476190476191
212,212,c10691,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,12,20,0.4,0.6
213,213,c10692,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,25,26,0.0384615384615384,0.9615384615384616
214,214,c10693,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,18,25,0.28,0.72
215,215,c10694,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],20,11,31,0.6451612903225806,0.3548387096774194
216,216,c10695,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,31,42,0.2619047619047619,0.7380952380952381
217,217,c10696,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,21,28,0.25,0.75
218,218,c10697,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,4,11,0.6363636363636364,0.3636363636363636
219,219,c10698,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,19,29,0.3448275862068966,0.6551724137931034
220,220,c10699,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,2,6,0.6666666666666666,0.3333333333333333
221,221,c10700,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,7,13,0.4615384615384615,0.5384615384615384
222,222,c10701,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,2,5,0.6,0.4
223,223,c10702,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,30,38,0.2105263157894736,0.7894736842105263
224,224,c10703,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,16,25,0.36,0.64
225,225,c10704,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,38,54,0.2962962962962963,0.7037037037037037
226,226,c10705,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],18,24,42,0.4285714285714285,0.5714285714285714
227,227,c10706,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],26,10,36,0.7222222222222222,0.2777777777777778
228,228,c10707,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],18,9,27,0.6666666666666666,0.3333333333333333
229,229,c10708,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],31,18,49,0.6326530612244898,0.3673469387755102
230,230,c10709,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,4,9,0.5555555555555556,0.4444444444444444
231,231,c10710,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],51,9,60,0.85,0.15
232,232,c10711,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,32,36,0.1111111111111111,0.8888888888888888
233,233,c10712,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,34,44,0.2272727272727272,0.7727272727272727
234,234,c10713,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,22,38,0.4210526315789473,0.5789473684210527
235,235,c10714,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,3,11,0.7272727272727273,0.2727272727272727
236,236,c10715,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],13,30,43,0.3023255813953488,0.6976744186046512
237,237,c10716,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,3,10,0.7,0.3
238,238,c10717,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,1,11,0.9090909090909092,0.0909090909090909
239,239,c10718,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,6,27,0.7777777777777778,0.2222222222222222
240,240,c10719,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,1,6,0.8333333333333334,0.1666666666666666
241,241,c10720,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],17,28,45,0.3777777777777777,0.6222222222222222
242,242,c10721,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],12,13,25,0.48,0.52
243,243,c10722,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,10,15,0.3333333333333333,0.6666666666666666
244,244,c10723,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,33,44,0.25,0.75
245,245,c10724,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,3,10,0.7,0.3
246,246,c10725,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,3,9,0.6666666666666666,0.3333333333333333
247,247,c10726,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],23,21,44,0.5227272727272727,0.4772727272727273
248,248,c10727,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],20,16,36,0.5555555555555556,0.4444444444444444
249,249,c10728,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],13,38,51,0.2549019607843137,0.7450980392156863
250,250,c10729,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,9,17,0.4705882352941176,0.5294117647058824
251,251,c10730,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,1,2,0.5,0.5
252,252,c10745,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,8,18,0.5555555555555556,0.4444444444444444
253,253,c10746,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,12,21,0.4285714285714285,0.5714285714285714
254,254,c10747,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],24,9,33,0.7272727272727273,0.2727272727272727
255,255,c10748,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],15,7,22,0.6818181818181818,0.3181818181818182
256,256,c10749,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],17,11,28,0.6071428571428571,0.3928571428571428
257,257,c10750,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],23,57,80,0.2875,0.7125
258,258,c10756,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,4,13,0.6923076923076923,0.3076923076923077
259,259,c10757,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,13,17,0.2352941176470588,0.7647058823529411
260,260,c10758,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],15,1,16,0.9375,0.0625
261,261,c10759,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],12,16,28,0.4285714285714285,0.5714285714285714
262,262,c10760,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],22,2,24,0.9166666666666666,0.0833333333333333
263,263,c10761,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,4,5,0.2,0.8
264,264,c10762,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],2,1,3,0.6666666666666666,0.3333333333333333
265,265,c10763,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],28,3,31,0.9032258064516128,0.0967741935483871
266,266,c10764,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,6,27,0.7777777777777778,0.2222222222222222
267,267,c10765,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,24,29,0.1724137931034483,0.8275862068965517
268,268,c10766,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,3,7,0.5714285714285714,0.4285714285714285
269,269,c10767,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],28,7,35,0.8,0.2
270,270,c10768,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,1,2,0.5,0.5
271,271,c10769,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,21,25,0.16,0.84
272,272,c10770,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],42,60,102,0.4117647058823529,0.5882352941176471
273,273,c10771,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,90,101,0.1089108910891089,0.8910891089108911
274,274,c10772,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],52,66,118,0.4406779661016949,0.559322033898305
275,275,c10773,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,9,15,0.4,0.6
276,276,c10774,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],31,24,55,0.5636363636363636,0.4363636363636363
277,277,c10775,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],2,1,3,0.6666666666666666,0.3333333333333333
278,278,c10776,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],13,18,31,0.4193548387096774,0.5806451612903226
279,279,c10777,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,4,13,0.6923076923076923,0.3076923076923077
280,280,c10778,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],57,96,153,0.3725490196078431,0.6274509803921569
281,281,c10779,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],20,3,23,0.8695652173913043,0.1304347826086956
282,282,c10780,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],75,18,93,0.8064516129032258,0.1935483870967742
283,283,c10781,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,4,7,0.4285714285714285,0.5714285714285714
284,284,c10782,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,1,8,0.875,0.125
285,285,c10783,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],2,3,5,0.4,0.6
286,286,c10784,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,2,6,0.6666666666666666,0.3333333333333333
287,287,c10785,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,4,7,0.4285714285714285,0.5714285714285714
288,288,c10786,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],5,4,9,0.5555555555555556,0.4444444444444444
289,289,c10787,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,4,5,0.2,0.8
290,290,c10788,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,20,29,0.3103448275862069,0.6896551724137931
291,291,c10789,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],37,44,81,0.4567901234567901,0.5432098765432098
292,292,c10790,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],43,82,125,0.344,0.656
293,293,c10791,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],13,30,43,0.3023255813953488,0.6976744186046512
294,294,c10792,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,1,9,0.8888888888888888,0.1111111111111111
295,295,c10793,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,11,17,0.3529411764705882,0.6470588235294118
296,296,c10794,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],2,2,4,0.5,0.5
297,297,c10795,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],79,93,172,0.4593023255813953,0.5406976744186046
298,298,c10796,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],42,87,129,0.3255813953488372,0.6744186046511628
299,299,c10797,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],18,52,70,0.2571428571428571,0.7428571428571429
300,300,c10798,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,26,30,0.1333333333333333,0.8666666666666667
301,301,c10799,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,14,30,0.5333333333333333,0.4666666666666667
302,302,c10800,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],28,20,48,0.5833333333333334,0.4166666666666667
303,303,c10801,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,49,65,0.2461538461538461,0.7538461538461538
304,304,c10802,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,14,17,0.1764705882352941,0.8235294117647058
305,305,c10803,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],96,188,284,0.3380281690140845,0.6619718309859155
306,306,c10804,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,20,28,0.2857142857142857,0.7142857142857143
307,307,c10805,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],25,82,107,0.2336448598130841,0.7663551401869159
308,308,c10806,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],10,26,36,0.2777777777777778,0.7222222222222222
309,309,c10807,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],24,51,75,0.32,0.68
310,310,c10808,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,37,48,0.2291666666666666,0.7708333333333334
311,311,c10809,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,6,17,0.6470588235294118,0.3529411764705882
312,312,c10810,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,17,21,0.1904761904761904,0.8095238095238095
313,313,c10811,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],8,18,26,0.3076923076923077,0.6923076923076923
314,314,c10812,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,37,48,0.2291666666666666,0.7708333333333334
315,315,c10813,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],12,123,135,0.0888888888888888,0.9111111111111112
316,316,c10814,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],2,33,35,0.0571428571428571,0.9428571428571428
317,317,c10815,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,27,48,0.4375,0.5625
318,318,c10816,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],44,25,69,0.6376811594202898,0.3623188405797101
319,319,c10817,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],49,86,135,0.362962962962963,0.6370370370370371
320,320,c10818,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],14,45,59,0.2372881355932203,0.7627118644067796
321,321,c10819,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],20,74,94,0.2127659574468085,0.7872340425531915
322,322,c10820,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,14,23,0.391304347826087,0.6086956521739131
323,323,c10821,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,6,27,0.7777777777777778,0.2222222222222222
324,324,c10822,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],31,29,60,0.5166666666666667,0.4833333333333333
325,325,c10823,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],48,3,51,0.9411764705882352,0.0588235294117647
326,326,c10824,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],19,6,25,0.76,0.24
327,327,c10825,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],21,18,39,0.5384615384615384,0.4615384615384615
328,328,c10826,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],16,3,19,0.8421052631578947,0.1578947368421052
329,329,c10830,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,3,9,0.6666666666666666,0.3333333333333333
330,330,c10831,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],50,14,64,0.78125,0.21875
331,331,c10832,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],24,9,33,0.7272727272727273,0.2727272727272727
332,332,c10833,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,8,17,0.5294117647058824,0.4705882352941176
333,333,c10834,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],23,13,36,0.6388888888888888,0.3611111111111111
334,334,c10835,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],28,94,122,0.2295081967213114,0.7704918032786885
335,335,c10836,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],1,11,12,0.0833333333333333,0.9166666666666666
336,336,c10837,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],27,20,47,0.574468085106383,0.425531914893617
337,337,c10838,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],28,2,30,0.9333333333333332,0.0666666666666666
338,338,c10839,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],9,6,15,0.6,0.4
339,339,c10840,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],11,8,19,0.5789473684210527,0.4210526315789473
340,340,c10841,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,2,9,0.7777777777777778,0.2222222222222222
341,341,c10865,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],3,9,12,0.25,0.75
342,342,c10866,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],4,4,8,0.5,0.5
343,343,c10867,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],7,10,17,0.4117647058823529,0.5882352941176471
344,344,c10868,m77,The Graduate,1967,8.2,79677.0,['comedy' 'drama' 'romance'],6,13,19,0.3157894736842105,0.6842105263157895
345,345,c10880,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],3,2,5,0.6,0.4
346,346,c10881,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],3,5,8,0.375,0.625
347,347,c10882,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],73,110,183,0.3989071038251366,0.6010928961748634
348,348,c10883,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],4,2,6,0.6666666666666666,0.3333333333333333
349,349,c10884,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],4,1,5,0.8,0.2
350,350,c10885,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],2,3,5,0.4,0.6
351,351,c10886,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],5,7,12,0.4166666666666667,0.5833333333333334
352,352,c10887,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],35,53,88,0.3977272727272727,0.6022727272727273
353,353,c10888,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],2,1,3,0.6666666666666666,0.3333333333333333
354,354,c10889,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],20,22,42,0.4761904761904761,0.5238095238095238
355,355,c10890,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],20,22,42,0.4761904761904761,0.5238095238095238
356,356,c10891,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],57,45,102,0.5588235294117647,0.4411764705882353
357,357,c10892,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],16,6,22,0.7272727272727273,0.2727272727272727
358,358,c10893,m78,Grand Hotel,1932,7.7,6088.0,['drama' 'romance'],220,194,414,0.5314009661835749,0.4685990338164251
