,Conv_ID,Title,MovieID,Year,Female,Count,Convo_Genders
509,c10455,ghostbusters,m75,1986,2,3,mf
510,c10456,ghostbusters,m75,1986,2,4,mf
511,c10457,ghostbusters,m75,1986,1,2,mf
512,c10458,ghostbusters,m75,1986,1,2,mf
513,c10459,ghostbusters,m75,1986,1,2,mf
514,c1046,a nightmare on elm street: the dream child,m8,1989,1,2,mf
515,c10460,ghostbusters,m75,1986,1,2,mf
516,c10461,ghostbusters,m75,1986,1,2,mf
517,c10462,ghostbusters,m75,1986,2,5,mf
518,c10463,ghostbusters,m75,1986,2,4,mf
519,c10464,ghostbusters,m75,1986,1,3,mf
520,c10465,ghostbusters,m75,1986,2,3,mf
521,c10466,ghostbusters,m75,1986,1,3,mf
522,c10467,ghostbusters,m75,1986,1,3,mf
523,c10468,ghostbusters,m75,1986,9,19,mf
524,c10469,ghostbusters,m75,1986,4,9,mf
525,c1047,a nightmare on elm street: the dream child,m8,1989,1,2,mf
526,c10470,ghostbusters,m75,1986,8,15,mf
527,c10471,ghostbusters,m75,1986,1,2,mf
528,c10472,ghostbusters,m75,1986,2,4,mf
529,c10473,ghostbusters,m75,1986,2,3,mf
530,c10474,ghostbusters,m75,1986,3,7,mf
531,c10475,ghostbusters,m75,1986,2,4,mf
532,c10476,ghostbusters,m75,1986,1,2,mf
533,c10477,ghostbusters,m75,1986,0,7,mm
534,c10478,ghostbusters,m75,1986,0,3,mm
535,c10479,ghostbusters,m75,1986,0,5,mm
536,c1048,a nightmare on elm street: the dream child,m8,1989,1,2,mf
537,c10480,ghostbusters,m75,1986,0,4,mm
538,c10481,ghostbusters,m75,1986,0,2,mm
539,c10482,ghostbusters,m75,1986,0,2,mm
540,c10483,ghostbusters,m75,1986,0,9,mm
541,c10484,ghostbusters,m75,1986,0,5,mm
542,c10485,ghostbusters,m75,1986,0,6,mm
543,c10486,ghostbusters,m75,1986,0,2,mm
544,c10487,ghostbusters,m75,1986,0,2,mm
545,c10488,ghostbusters,m75,1986,0,5,mm
546,c10489,ghostbusters,m75,1986,0,6,mm
547,c1049,a nightmare on elm street: the dream child,m8,1989,1,2,mf
548,c10490,ghostbusters,m75,1986,0,5,mm
549,c10491,ghostbusters,m75,1986,0,16,mm
550,c10492,ghostbusters,m75,1986,0,6,mm
551,c10493,ghostbusters,m75,1986,0,2,mm
552,c10494,ghostbusters,m75,1986,0,2,mm
553,c10495,ghostbusters,m75,1986,0,2,mm
554,c10496,ghostbusters,m75,1986,0,3,mm
555,c10497,ghostbusters,m75,1986,0,3,mm
556,c10498,ghostbusters,m75,1986,0,2,mm
557,c10499,ghostbusters,m75,1986,0,5,mm
558,c105,10 things i hate about you,m0,1999,0,4,mm
559,c1050,a nightmare on elm street: the dream child,m8,1989,1,2,mf
560,c10500,ghostbusters,m75,1986,0,6,mm
561,c10501,ghostbusters,m75,1986,0,4,mm
562,c10502,ghostbusters,m75,1986,0,3,mm
563,c10503,ghostbusters,m75,1986,0,6,mm
564,c10504,ghostbusters,m75,1986,0,4,mm
565,c10505,ghostbusters,m75,1986,0,3,mm
566,c10506,ghostbusters,m75,1986,0,2,mm
567,c10507,ghostbusters,m75,1986,0,2,mm
568,c10508,ghostbusters,m75,1986,0,2,mm
569,c10509,ghostbusters,m75,1986,0,2,mm
570,c1051,a nightmare on elm street: the dream child,m8,1989,1,2,mf
571,c10510,ghostbusters,m75,1986,0,7,mm
572,c10511,ghostbusters,m75,1986,0,9,mm
573,c10512,ghostbusters,m75,1986,0,3,mm
574,c10513,ghostbusters,m75,1986,0,2,mm
575,c10514,ghostbusters,m75,1986,0,2,mm
576,c10515,ghostbusters,m75,1986,0,8,mm
577,c10516,ghostbusters,m75,1986,0,2,mm
578,c10517,ghostbusters,m75,1986,0,2,mm
579,c10518,ghostbusters,m75,1986,0,3,mm
580,c10519,ghostbusters,m75,1986,0,2,mm
581,c1052,a nightmare on elm street: the dream child,m8,1989,2,3,mf
582,c10520,ghostbusters,m75,1986,0,2,mm
583,c10521,ghostbusters,m75,1986,0,2,mm
584,c10522,ghostbusters,m75,1986,0,2,mm
585,c10523,ghostbusters,m75,1986,0,2,mm
586,c10524,ghostbusters,m75,1986,0,2,mm
587,c10525,ghostbusters,m75,1986,0,3,mm
588,c10526,ghostbusters,m75,1986,0,2,mm
589,c10527,ghostbusters,m75,1986,0,2,mm
590,c10528,ghostbusters,m75,1986,0,2,mm
591,c10529,ghostbusters,m75,1986,0,4,mm
592,c1053,a nightmare on elm street: the dream child,m8,1989,1,3,mf
593,c10530,ghostbusters,m75,1986,0,6,mm
594,c10531,ghostbusters,m75,1986,0,2,mm
595,c10532,ghostbusters,m75,1986,0,7,mm
596,c10533,ghostbusters,m75,1986,0,3,mm
597,c10534,ghostbusters,m75,1986,0,3,mm
598,c10535,ghostbusters,m75,1986,0,2,mm
599,c10536,ghostbusters,m75,1986,0,6,mm
600,c10537,ghostbusters,m75,1986,0,4,mm
601,c10538,ghostbusters,m75,1986,0,2,mm
602,c10539,ghostbusters,m75,1986,0,2,mm
603,c1054,a nightmare on elm street: the dream child,m8,1989,1,2,mf
604,c10540,ghostbusters,m75,1986,0,3,mm
605,c10541,ghostbusters,m75,1986,0,2,mm
606,c10542,ghostbusters,m75,1986,0,2,mm
607,c10543,ghostbusters,m75,1986,0,2,mm
608,c10544,ghostbusters,m75,1986,0,3,mm
609,c10545,ghostbusters,m75,1986,0,3,mm
610,c10546,ghostbusters,m75,1986,0,5,mm
611,c10547,ghostbusters,m75,1986,0,4,mm
612,c10548,ghostbusters,m75,1986,0,2,mm
613,c10549,ghostbusters,m75,1986,0,2,mm
614,c1055,a nightmare on elm street: the dream child,m8,1989,1,2,mf
615,c10550,ghostbusters,m75,1986,0,4,mm
616,c10551,ghostbusters,m75,1986,0,2,mm
617,c10552,ghostbusters,m75,1986,0,2,mm
618,c10553,ghostbusters,m75,1986,0,2,mm
619,c10554,ghostbusters,m75,1986,0,3,mm
620,c10555,ghostbusters,m75,1986,0,3,mm
621,c10556,ghostbusters,m75,1986,0,2,mm
622,c10557,ghostbusters,m75,1986,0,17,mm
623,c10558,ghostbusters,m75,1986,0,2,mm
624,c10559,ghostbusters,m75,1986,0,2,mm
625,c1056,a nightmare on elm street: the dream child,m8,1989,2,3,mf
626,c10560,ghostbusters,m75,1986,0,2,mm
627,c10561,gladiator,m76,2000,3,5,mf
628,c10562,gladiator,m76,2000,1,3,mf
629,c10563,gladiator,m76,2000,1,2,mf
630,c10564,gladiator,m76,2000,1,2,mf
631,c10565,gladiator,m76,2000,1,2,mf
632,c10566,gladiator,m76,2000,1,2,mf
633,c10567,gladiator,m76,2000,1,2,mf
634,c10568,gladiator,m76,2000,1,2,mf
635,c10569,gladiator,m76,2000,1,2,mf
636,c1057,a nightmare on elm street: the dream child,m8,1989,1,2,mf
637,c10570,gladiator,m76,2000,1,2,mf
638,c10571,gladiator,m76,2000,2,4,mf
639,c10572,gladiator,m76,2000,1,2,mf
640,c10573,gladiator,m76,2000,1,3,mf
641,c10574,gladiator,m76,2000,3,6,mf
642,c10575,gladiator,m76,2000,2,5,mf
643,c10576,gladiator,m76,2000,2,3,mf
644,c10577,gladiator,m76,2000,3,7,mf
645,c10578,gladiator,m76,2000,1,2,mf
646,c10579,gladiator,m76,2000,1,3,mf
647,c1058,a nightmare on elm street: the dream child,m8,1989,1,2,mf
648,c10580,gladiator,m76,2000,0,3,mm
649,c10581,gladiator,m76,2000,0,3,mm
650,c10582,gladiator,m76,2000,0,3,mm
651,c10583,gladiator,m76,2000,0,2,mm
652,c10584,gladiator,m76,2000,0,2,mm
653,c10585,gladiator,m76,2000,0,2,mm
654,c10586,gladiator,m76,2000,0,5,mm
655,c10587,gladiator,m76,2000,0,2,mm
656,c10588,gladiator,m76,2000,0,3,mm
657,c10589,gladiator,m76,2000,0,3,mm
658,c1059,a nightmare on elm street: the dream child,m8,1989,1,2,mf
659,c10590,gladiator,m76,2000,0,2,mm
660,c10591,gladiator,m76,2000,0,2,mm
661,c10592,gladiator,m76,2000,0,2,mm
662,c10593,gladiator,m76,2000,0,2,mm
663,c10594,gladiator,m76,2000,0,3,mm
664,c10595,gladiator,m76,2000,0,2,mm
665,c10596,gladiator,m76,2000,0,2,mm
666,c10597,gladiator,m76,2000,0,10,mm
667,c10598,gladiator,m76,2000,0,2,mm
668,c10599,gladiator,m76,2000,0,2,mm
669,c106,10 things i hate about you,m0,1999,0,5,mm
670,c1060,a nightmare on elm street: the dream child,m8,1989,1,2,mf
671,c10600,gladiator,m76,2000,0,2,mm
672,c10601,gladiator,m76,2000,0,2,mm
673,c10602,gladiator,m76,2000,0,2,mm
674,c10603,gladiator,m76,2000,0,3,mm
675,c10604,gladiator,m76,2000,0,2,mm
676,c10605,gladiator,m76,2000,0,2,mm
677,c10606,gladiator,m76,2000,0,2,mm
678,c10607,gladiator,m76,2000,0,2,mm
679,c10608,gladiator,m76,2000,0,3,mm
680,c10609,gladiator,m76,2000,0,3,mm
681,c1061,a nightmare on elm street: the dream child,m8,1989,1,2,mf
682,c10610,gladiator,m76,2000,0,2,mm
683,c10611,gladiator,m76,2000,0,5,mm
684,c10612,gladiator,m76,2000,0,3,mm
685,c10613,gladiator,m76,2000,0,2,mm
686,c10614,gladiator,m76,2000,0,3,mm
687,c10615,gladiator,m76,2000,0,2,mm
688,c10616,gladiator,m76,2000,0,7,mm
689,c10617,gladiator,m76,2000,0,2,mm
690,c10618,gladiator,m76,2000,0,3,mm
691,c10619,gladiator,m76,2000,0,3,mm
692,c1062,a nightmare on elm street: the dream child,m8,1989,1,2,mf
693,c10620,gladiator,m76,2000,0,8,mm
694,c10621,gladiator,m76,2000,0,5,mm
695,c10622,gladiator,m76,2000,0,2,mm
696,c10623,gladiator,m76,2000,1,2,mf
697,c10624,gladiator,m76,2000,1,2,mf
698,c10625,gladiator,m76,2000,5,9,mf
699,c10626,gladiator,m76,2000,1,2,mf
700,c10627,gladiator,m76,2000,2,3,mf
701,c10628,gladiator,m76,2000,1,2,mf
702,c10629,gladiator,m76,2000,1,2,mf
703,c1063,a nightmare on elm street: the dream child,m8,1989,1,3,mf
704,c10630,gladiator,m76,2000,1,2,mf
705,c10631,gladiator,m76,2000,3,5,mf
706,c10632,gladiator,m76,2000,1,2,mf
707,c10633,gladiator,m76,2000,0,3,mm
708,c10634,gladiator,m76,2000,0,6,mm
709,c10635,gladiator,m76,2000,0,12,mm
710,c10636,gladiator,m76,2000,0,2,mm
711,c10637,gladiator,m76,2000,0,5,mm
712,c10638,gladiator,m76,2000,0,2,mm
713,c10639,gladiator,m76,2000,0,4,mm
714,c1064,a nightmare on elm street: the dream child,m8,1989,2,3,mf
715,c10640,gladiator,m76,2000,0,2,mm
716,c10641,gladiator,m76,2000,0,3,mm
717,c10642,gladiator,m76,2000,0,3,mm
718,c10643,gladiator,m76,2000,0,2,mm
719,c10644,gladiator,m76,2000,0,8,mm
720,c10645,gladiator,m76,2000,0,2,mm
721,c10646,gladiator,m76,2000,1,2,mf
722,c10647,gladiator,m76,2000,2,3,mf
723,c10648,gladiator,m76,2000,1,3,mf
724,c10649,gladiator,m76,2000,2,4,mf
725,c1065,a nightmare on elm street: the dream child,m8,1989,1,3,mf
726,c10650,gladiator,m76,2000,1,2,mf
727,c10651,gladiator,m76,2000,2,4,mf
728,c10652,gladiator,m76,2000,3,7,mf
729,c10653,gladiator,m76,2000,1,2,mf
730,c10654,gladiator,m76,2000,3,5,mf
731,c10655,gladiator,m76,2000,2,5,mf
732,c10656,gladiator,m76,2000,0,3,mm
733,c10657,gladiator,m76,2000,0,5,mm
734,c10658,gladiator,m76,2000,0,4,mm
735,c10659,gladiator,m76,2000,0,2,mm
736,c1066,a nightmare on elm street: the dream child,m8,1989,1,2,mf
737,c10660,gladiator,m76,2000,0,3,mm
738,c10661,gladiator,m76,2000,0,3,mm
739,c10662,gladiator,m76,2000,0,3,mm
740,c10663,gladiator,m76,2000,0,3,mm
741,c10664,gladiator,m76,2000,0,2,mm
742,c10665,gladiator,m76,2000,0,2,mm
743,c10666,gladiator,m76,2000,0,2,mm
744,c10667,gladiator,m76,2000,0,2,mm
745,c10668,gladiator,m76,2000,0,2,mm
746,c10669,gladiator,m76,2000,0,9,mm
747,c1067,a nightmare on elm street: the dream child,m8,1989,3,6,mf
748,c10670,gladiator,m76,2000,0,4,mm
749,c10671,gladiator,m76,2000,0,12,mm
750,c10672,gladiator,m76,2000,0,3,mm
751,c10673,gladiator,m76,2000,0,3,mm
752,c10674,gladiator,m76,2000,0,2,mm
753,c10675,the graduate,m77,1967,1,2,mf
754,c10676,the graduate,m77,1967,3,6,mf
755,c10677,the graduate,m77,1967,1,2,mf
756,c10678,the graduate,m77,1967,1,2,mf
757,c10679,the graduate,m77,1967,2,4,mf
758,c1068,a nightmare on elm street: the dream child,m8,1989,2,4,mf
759,c10680,the graduate,m77,1967,2,3,mf
760,c10681,the graduate,m77,1967,1,2,mf
761,c10682,the graduate,m77,1967,3,6,mf
762,c10683,the graduate,m77,1967,3,6,mf
763,c10684,the graduate,m77,1967,2,4,mf
764,c10685,the graduate,m77,1967,1,2,mf
765,c10686,the graduate,m77,1967,4,7,mf
766,c10687,the graduate,m77,1967,2,3,mf
767,c10688,the graduate,m77,1967,1,2,mf
768,c10689,the graduate,m77,1967,1,2,mf
769,c1069,a nightmare on elm street: the dream child,m8,1989,1,2,mf
770,c10690,the graduate,m77,1967,2,4,mf
771,c10691,the graduate,m77,1967,1,2,mf
772,c10692,the graduate,m77,1967,1,3,mf
773,c10693,the graduate,m77,1967,1,2,mf
774,c10694,the graduate,m77,1967,5,9,mf
775,c10695,the graduate,m77,1967,5,9,mf
776,c10696,the graduate,m77,1967,2,4,mf
777,c10697,the graduate,m77,1967,1,2,mf
778,c10698,the graduate,m77,1967,3,6,mf
779,c10699,the graduate,m77,1967,1,2,mf
780,c107,10 things i hate about you,m0,1999,0,2,mm
781,c1070,a nightmare on elm street: the dream child,m8,1989,1,2,mf
782,c10700,the graduate,m77,1967,2,4,mf
783,c10701,the graduate,m77,1967,1,2,mf
784,c10702,the graduate,m77,1967,2,5,mf
785,c10703,the graduate,m77,1967,2,5,mf
786,c10704,the graduate,m77,1967,3,6,mf
787,c10705,the graduate,m77,1967,3,6,mf
788,c10706,the graduate,m77,1967,4,7,mf
789,c10707,the graduate,m77,1967,3,5,mf
790,c10708,the graduate,m77,1967,4,8,mf
791,c10709,the graduate,m77,1967,2,3,mf
792,c1071,a nightmare on elm street: the dream child,m8,1989,2,3,mf
793,c10710,the graduate,m77,1967,2,4,mf
794,c10711,the graduate,m77,1967,1,2,mf
795,c10712,the graduate,m77,1967,2,4,mf
796,c10713,the graduate,m77,1967,1,2,mf
797,c10714,the graduate,m77,1967,1,2,mf
798,c10715,the graduate,m77,1967,4,7,mf
799,c10716,the graduate,m77,1967,1,2,mf
800,c10717,the graduate,m77,1967,2,3,mf
801,c10718,the graduate,m77,1967,3,5,mf
802,c10719,the graduate,m77,1967,2,3,mf
803,c1072,a nightmare on elm street: the dream child,m8,1989,1,2,mf
804,c10720,the graduate,m77,1967,5,11,mf
805,c10721,the graduate,m77,1967,2,4,mf
806,c10722,the graduate,m77,1967,2,4,mf
807,c10723,the graduate,m77,1967,2,5,mf
808,c10724,the graduate,m77,1967,1,2,mf
809,c10725,the graduate,m77,1967,1,2,mf
810,c10726,the graduate,m77,1967,2,4,mf
811,c10727,the graduate,m77,1967,3,6,mf
812,c10728,the graduate,m77,1967,3,7,mf
813,c10729,the graduate,m77,1967,2,4,mf
814,c1073,a nightmare on elm street: the dream child,m8,1989,4,8,mf
815,c10730,the graduate,m77,1967,1,2,mf
816,c10731,the graduate,m77,1967,0,6,mm
817,c10732,the graduate,m77,1967,0,3,mm
818,c10733,the graduate,m77,1967,0,4,mm
819,c10734,the graduate,m77,1967,0,5,mm
820,c10735,the graduate,m77,1967,0,4,mm
821,c10736,the graduate,m77,1967,0,2,mm
822,c10737,the graduate,m77,1967,0,4,mm
823,c10738,the graduate,m77,1967,0,2,mm
824,c10739,the graduate,m77,1967,0,5,mm
825,c1074,a nightmare on elm street: the dream child,m8,1989,2,5,mf
826,c10740,the graduate,m77,1967,0,5,mm
827,c10741,the graduate,m77,1967,0,2,mm
828,c10742,the graduate,m77,1967,0,3,mm
829,c10743,the graduate,m77,1967,0,4,mm
830,c10744,the graduate,m77,1967,0,6,mm
831,c10745,the graduate,m77,1967,2,4,mf
832,c10746,the graduate,m77,1967,2,5,mf
833,c10747,the graduate,m77,1967,1,2,mf
834,c10748,the graduate,m77,1967,1,2,mf
835,c10749,the graduate,m77,1967,2,5,mf
836,c1075,a nightmare on elm street: the dream child,m8,1989,4,4,ff
837,c10750,the graduate,m77,1967,7,13,mf
838,c10751,the graduate,m77,1967,0,2,mm
839,c10752,the graduate,m77,1967,0,5,mm
840,c10753,the graduate,m77,1967,0,5,mm
841,c10754,the graduate,m77,1967,0,13,mm
842,c10755,the graduate,m77,1967,0,3,mm
843,c10756,the graduate,m77,1967,1,2,mf
844,c10757,the graduate,m77,1967,1,2,mf
845,c10758,the graduate,m77,1967,2,3,mf
846,c10759,the graduate,m77,1967,3,6,mf
847,c1076,a nightmare on elm street: the dream child,m8,1989,2,2,ff
848,c10760,the graduate,m77,1967,3,5,mf
849,c10761,the graduate,m77,1967,1,3,mf
850,c10762,the graduate,m77,1967,1,2,mf
851,c10763,the graduate,m77,1967,3,5,mf
852,c10764,the graduate,m77,1967,2,3,mf
853,c10765,the graduate,m77,1967,1,2,mf
854,c10766,the graduate,m77,1967,1,2,mf
855,c10767,the graduate,m77,1967,3,5,mf
856,c10768,the graduate,m77,1967,1,2,mf
857,c10769,the graduate,m77,1967,2,4,mf
858,c1077,a nightmare on elm street: the dream child,m8,1989,2,2,ff
859,c10770,the graduate,m77,1967,7,13,mf
860,c10771,the graduate,m77,1967,6,13,mf
861,c10772,the graduate,m77,1967,8,17,mf
862,c10773,the graduate,m77,1967,2,4,mf
863,c10774,the graduate,m77,1967,5,9,mf
864,c10775,the graduate,m77,1967,1,2,mf
865,c10776,the graduate,m77,1967,2,4,mf
866,c10777,the graduate,m77,1967,1,2,mf
867,c10778,the graduate,m77,1967,7,15,mf
868,c10779,the graduate,m77,1967,2,3,mf
869,c1078,a nightmare on elm street: the dream child,m8,1989,3,3,ff
870,c10780,the graduate,m77,1967,6,11,mf
871,c10781,the graduate,m77,1967,1,2,mf
872,c10782,the graduate,m77,1967,2,3,mf
873,c10783,the graduate,m77,1967,1,2,mf
874,c10784,the graduate,m77,1967,1,2,mf
875,c10785,the graduate,m77,1967,1,2,mf
876,c10786,the graduate,m77,1967,1,2,mf
877,c10787,the graduate,m77,1967,1,2,mf
878,c10788,the graduate,m77,1967,1,2,mf
879,c10789,the graduate,m77,1967,7,14,mf
880,c1079,a nightmare on elm street: the dream child,m8,1989,2,2,ff
881,c10790,the graduate,m77,1967,9,19,mf
882,c10791,the graduate,m77,1967,3,7,mf
883,c10792,the graduate,m77,1967,2,3,mf
884,c10793,the graduate,m77,1967,2,5,mf
885,c10794,the graduate,m77,1967,1,2,mf
886,c10795,the graduate,m77,1967,11,22,mf
887,c10796,the graduate,m77,1967,6,13,mf
888,c10797,the graduate,m77,1967,4,9,mf
889,c10798,the graduate,m77,1967,3,6,mf
890,c10799,the graduate,m77,1967,3,5,mf
891,c108,10 things i hate about you,m0,1999,0,3,mm
892,c1080,a nightmare on elm street: the dream child,m8,1989,2,2,ff
893,c10800,the graduate,m77,1967,4,7,mf
894,c10801,the graduate,m77,1967,4,8,mf
895,c10802,the graduate,m77,1967,1,3,mf
896,c10803,the graduate,m77,1967,20,41,mf
897,c10804,the graduate,m77,1967,2,5,mf
898,c10805,the graduate,m77,1967,7,15,mf
899,c10806,the graduate,m77,1967,4,9,mf
900,c10807,the graduate,m77,1967,5,10,mf
901,c10808,the graduate,m77,1967,4,9,mf
902,c10809,the graduate,m77,1967,3,5,mf
903,c1081,a nightmare on elm street: the dream child,m8,1989,2,2,ff
904,c10810,the graduate,m77,1967,1,3,mf
905,c10811,the graduate,m77,1967,1,2,mf
906,c10812,the graduate,m77,1967,5,10,mf
907,c10813,the graduate,m77,1967,6,13,mf
908,c10814,the graduate,m77,1967,1,3,mf
909,c10815,the graduate,m77,1967,4,8,mf
910,c10816,the graduate,m77,1967,3,5,mf
911,c10817,the graduate,m77,1967,7,15,mf
912,c10818,the graduate,m77,1967,3,7,mf
913,c10819,the graduate,m77,1967,2,4,mf
914,c1082,a nightmare on elm street: the dream child,m8,1989,2,2,ff
915,c10820,the graduate,m77,1967,2,3,mf
916,c10821,the graduate,m77,1967,1,2,mf
917,c10822,the graduate,m77,1967,4,9,mf
918,c10823,the graduate,m77,1967,2,3,mf
919,c10824,the graduate,m77,1967,1,2,mf
920,c10825,the graduate,m77,1967,1,3,mf
921,c10826,the graduate,m77,1967,2,3,mf
922,c10827,the graduate,m77,1967,0,6,mm
923,c10828,the graduate,m77,1967,0,2,mm
924,c10829,the graduate,m77,1967,0,7,mm
925,c1083,a nightmare on elm street: the dream child,m8,1989,2,2,ff
926,c10830,the graduate,m77,1967,1,2,mf
927,c10831,the graduate,m77,1967,4,8,mf
928,c10832,the graduate,m77,1967,3,7,mf
929,c10833,the graduate,m77,1967,1,3,mf
930,c10834,the graduate,m77,1967,1,3,mf
931,c10835,the graduate,m77,1967,5,11,mf
932,c10836,the graduate,m77,1967,1,2,mf
933,c10837,the graduate,m77,1967,1,2,mf
934,c10838,the graduate,m77,1967,2,3,mf
935,c10839,the graduate,m77,1967,1,2,mf
936,c1084,a nightmare on elm street: the dream child,m8,1989,2,2,ff
937,c10840,the graduate,m77,1967,2,4,mf
938,c10841,the graduate,m77,1967,1,2,mf
939,c10842,the graduate,m77,1967,0,9,mm
940,c10843,the graduate,m77,1967,0,7,mm
941,c10844,the graduate,m77,1967,0,5,mm
942,c10845,the graduate,m77,1967,0,2,mm
943,c10846,the graduate,m77,1967,0,2,mm
944,c10847,the graduate,m77,1967,0,4,mm
945,c10848,the graduate,m77,1967,0,2,mm
946,c10849,the graduate,m77,1967,0,5,mm
947,c1085,a nightmare on elm street: the dream child,m8,1989,2,2,ff
948,c10850,the graduate,m77,1967,0,6,mm
949,c10851,the graduate,m77,1967,0,12,mm
950,c10852,the graduate,m77,1967,0,9,mm
951,c10853,the graduate,m77,1967,0,3,mm
952,c10854,the graduate,m77,1967,0,5,mm
953,c10855,the graduate,m77,1967,0,5,mm
954,c10856,the graduate,m77,1967,0,3,mm
955,c10857,the graduate,m77,1967,0,7,mm
956,c10858,the graduate,m77,1967,0,20,mm
957,c10859,the graduate,m77,1967,4,8,mf
958,c1086,a nightmare on elm street: the dream child,m8,1989,4,4,ff
959,c10860,the graduate,m77,1967,1,2,mf
960,c10861,the graduate,m77,1967,0,2,mm
961,c10862,the graduate,m77,1967,0,2,mm
962,c10863,the graduate,m77,1967,0,3,mm
963,c10864,the graduate,m77,1967,0,3,mm
964,c10865,the graduate,m77,1967,1,2,mf
965,c10866,the graduate,m77,1967,1,2,mf
966,c10867,the graduate,m77,1967,1,2,mf
967,c10868,the graduate,m77,1967,2,4,mf
968,c10869,grand hotel,m78,1932,0,2,mm
969,c1087,a nightmare on elm street: the dream child,m8,1989,2,2,ff
970,c10870,grand hotel,m78,1932,0,2,mm
971,c10871,grand hotel,m78,1932,0,2,mm
972,c10872,grand hotel,m78,1932,0,2,mm
973,c10873,grand hotel,m78,1932,0,2,mm
974,c10874,grand hotel,m78,1932,0,4,mm
975,c10875,grand hotel,m78,1932,0,3,mm
976,c10876,grand hotel,m78,1932,0,13,mm
977,c10877,grand hotel,m78,1932,0,12,mm
978,c10878,grand hotel,m78,1932,0,3,mm
979,c10879,grand hotel,m78,1932,0,9,mm
980,c1088,a nightmare on elm street: the dream child,m8,1989,2,2,ff
981,c10880,grand hotel,m78,1932,1,2,mf
982,c10881,grand hotel,m78,1932,1,3,mf
983,c10882,grand hotel,m78,1932,16,33,mf
984,c10883,grand hotel,m78,1932,1,2,mf
985,c10884,grand hotel,m78,1932,1,2,mf
986,c10885,grand hotel,m78,1932,1,3,mf
987,c10886,grand hotel,m78,1932,1,2,mf
988,c10887,grand hotel,m78,1932,7,13,mf
989,c10888,grand hotel,m78,1932,1,2,mf
990,c10889,grand hotel,m78,1932,4,8,mf
991,c1089,a nightmare on elm street: the dream child,m8,1989,2,2,ff
992,c10890,grand hotel,m78,1932,3,6,mf
993,c10891,grand hotel,m78,1932,2,5,mf
994,c10892,grand hotel,m78,1932,2,3,mf
995,c10893,grand hotel,m78,1932,15,29,mf
996,c10894,grand hotel,m78,1932,1,2,mf
997,c10895,grand hotel,m78,1932,1,2,mf
998,c10896,grand hotel,m78,1932,3,6,mf
999,c10897,grand hotel,m78,1932,2,5,mf
1000,c10898,grand hotel,m78,1932,9,17,mf
1001,c10899,grand hotel,m78,1932,1,2,mf
1002,c109,10 things i hate about you,m0,1999,0,2,mm
1003,c1090,a nightmare on elm street: the dream child,m8,1989,2,2,ff
1004,c10900,grand hotel,m78,1932,5,10,mf
1005,c10901,grand hotel,m78,1932,1,2,mf
1006,c10902,grand hotel,m78,1932,4,9,mf
1007,c10903,grand hotel,m78,1932,6,12,mf
1008,c10904,grand hotel,m78,1932,1,2,mf
1009,c10905,grand hotel,m78,1932,1,2,mf
1010,c10906,grand hotel,m78,1932,4,8,mf
1011,c10907,grand hotel,m78,1932,3,6,mf
1012,c10908,grand hotel,m78,1932,0,5,mm
1013,c10909,grand hotel,m78,1932,0,2,mm
1014,c1091,a nightmare on elm street: the dream child,m8,1989,2,2,ff
1015,c10910,grand hotel,m78,1932,0,4,mm
1016,c10911,grand hotel,m78,1932,0,3,mm
1017,c10912,grand hotel,m78,1932,0,3,mm
1018,c10913,grand hotel,m78,1932,0,4,mm
1019,c10914,grand hotel,m78,1932,0,2,mm
1020,c10915,grand hotel,m78,1932,0,5,mm
1021,c10916,grand hotel,m78,1932,0,3,mm
1022,c10917,grand hotel,m78,1932,0,7,mm
1023,c10918,grand hotel,m78,1932,0,2,mm
