,Unnamed: 0,Character_ID,Movie_ID,Title,Gender,Position_in_Credits,Character,Character_Line_Count,Movie_Line_Count,Character_Line_Percent
315,315,u1253,m83,Hardcore,?,?,GIRL AT THE WINDOW,4,536,0.0074626865671641
316,316,u1254,m83,Hardcore,?,?,HOPE,7,536,0.0130597014925373
317,317,u1255,m83,Hardcore,m,1,JAKE,232,536,0.4328358208955223
318,318,u1256,m83,Hardcore,?,?,JISM JIM,10,536,0.0186567164179104
319,319,u1257,m83,Hardcore,?,?,KRISTEN,5,536,0.0093283582089552
320,320,u1258,m83,Hardcore,?,?,MANAGER,3,536,0.0055970149253731
321,321,u1259,m83,Hardcore,?,?,MARSHA,5,536,0.0093283582089552
322,322,u1260,m83,Hardcore,?,?,MARY,11,536,0.0205223880597014
323,323,u1261,m83,Hardcore,m,2,MAST,67,536,0.125
324,324,u1262,m83,Hardcore,f,3,NIKI,92,536,0.1716417910447761
325,325,u1263,m83,Hardcore,?,?,RAMADA,14,536,0.0261194029850746
326,326,u1264,m83,Hardcore,?,?,RUCKER,3,536,0.0055970149253731
327,327,u1265,m83,Hardcore,?,?,TELLER,11,536,0.0205223880597014
328,328,u1266,m83,Hardcore,m,7,TOD,16,536,0.0298507462686567
329,329,u1267,m83,Hardcore,?,?,WES,22,536,0.0410447761194029
330,330,u1268,m84,Harold And Maude,?,?,CANDY,6,530,0.0113207547169811
331,331,u1269,m84,Harold And Maude,?,?,COP,22,530,0.0415094339622641
332,332,u1270,m84,Harold And Maude,?,?,EDITH,9,530,0.0169811320754716
333,333,u1271,m84,Harold And Maude,?,?,GLAUCUS,5,530,0.0094339622641509
334,334,u1272,m84,Harold And Maude,m,2,HAROLD,210,530,0.3962264150943396
335,335,u1273,m84,Harold And Maude,f,1,MAUDE,176,530,0.3320754716981132
336,336,u1274,m84,Harold And Maude,?,?,MRS. CHASEN,27,530,0.0509433962264151
337,337,u1275,m84,Harold And Maude,?,?,OFFICER,3,530,0.0056603773584905
338,338,u1276,m84,Harold And Maude,?,?,PRIEST,5,530,0.0094339622641509
339,339,u1277,m84,Harold And Maude,m,8,PSYCHIATRIST,33,530,0.0622641509433962
340,340,u1278,m84,Harold And Maude,?,?,SUNSHINE,9,530,0.0169811320754716
341,341,u1279,m84,Harold And Maude,m,5,UNCLE VICTOR,25,530,0.0471698113207547
342,342,u1280,m85,Hellbound: Hellraiser Ii,?,?,FEMALE CENOBITE,3,116,0.0258620689655172
343,343,u1281,m85,Hellbound: Hellraiser Ii,?,?,FRANK,9,116,0.0775862068965517
344,344,u1282,m85,Hellbound: Hellraiser Ii,?,?,JULIA,10,116,0.0862068965517241
345,345,u1283,m85,Hellbound: Hellraiser Ii,f,2,KIRSTY,43,116,0.3706896551724138
346,346,u1284,m85,Hellbound: Hellraiser Ii,m,6,KYLE,19,116,0.1637931034482758
347,347,u1285,m85,Hellbound: Hellraiser Ii,?,?,MALAHIDE,7,116,0.0603448275862069
348,348,u1286,m85,Hellbound: Hellraiser Ii,?,?,PINHEAD,12,116,0.1034482758620689
349,349,u1287,m85,Hellbound: Hellraiser Ii,?,?,RONSON,9,116,0.0775862068965517
350,350,u1288,m85,Hellbound: Hellraiser Ii,?,?,TIFFANY,4,116,0.0344827586206896
351,351,u1289,m86,Hellboy,?,?,ABE,16,289,0.0553633217993079
352,352,u1290,m86,Hellboy,?,?,ABE'S VOICE,5,289,0.0173010380622837
353,353,u1291,m86,Hellboy,?,?,BROOM,41,289,0.1418685121107266
354,354,u1292,m86,Hellboy,?,?,CLAY,15,289,0.0519031141868512
355,355,u1293,m86,Hellboy,?,?,GRIGORY,4,289,0.0138408304498269
356,356,u1294,m86,Hellboy,m,1,HELLBOY,90,289,0.3114186851211072
357,357,u1295,m86,Hellboy,?,?,LIZ,22,289,0.0761245674740484
358,358,u1296,m86,Hellboy,?,?,LOBBY GUARD,3,289,0.0103806228373702
359,359,u1297,m86,Hellboy,?,?,MANNING,20,289,0.0692041522491349
360,360,u1298,m86,Hellboy,?,?,MATLIN,7,289,0.0242214532871972
361,361,u1299,m86,Hellboy,m,4,MYERS,54,289,0.1868512110726643
362,362,u1300,m86,Hellboy,?,?,WHITMAN,12,289,0.0415224913494809
363,363,u1301,m87,Hellraiser,?,?,1ST MAN,4,508,0.0078740157480314
364,364,u1302,m87,Hellraiser,?,?,2ND MAN,10,508,0.0196850393700787
365,365,u1303,m87,Hellraiser,m,17,CENOBITE,13,508,0.0255905511811023
366,366,u1304,m87,Hellraiser,?,?,DOCTOR,7,508,0.0137795275590551
367,367,u1305,m87,Hellraiser,m,4,FRANK,66,508,0.1299212598425196
368,368,u1306,m87,Hellraiser,f,2,JULIA,120,508,0.2362204724409448
369,369,u1307,m87,Hellraiser,f,3,KIRSTY,120,508,0.2362204724409448
370,370,u1308,m87,Hellraiser,m,1,LARRY,104,508,0.2047244094488189
371,371,u1309,m87,Hellraiser,?,?,NURSE,8,508,0.0157480314960629
372,372,u1310,m87,Hellraiser,?,?,PRUDHOE,26,508,0.0511811023622047
373,373,u1311,m87,Hellraiser,m,6,STEVE,30,508,0.0590551181102362
374,374,u131,m9,The Atomic Submarine,m,3,CARL,18,212,0.0849056603773584
375,375,u132,m9,The Atomic Submarine,m,?,DAVE,34,212,0.160377358490566
376,376,u133,m9,The Atomic Submarine,?,?,GRIFF,5,212,0.0235849056603773
377,377,u134,m9,The Atomic Submarine,?,?,KENT,13,212,0.0613207547169811
378,378,u135,m9,The Atomic Submarine,m,1,REEF,74,212,0.3490566037735849
379,379,u136,m9,The Atomic Submarine,?,?,SAUCER VOICE,10,212,0.0471698113207547
380,380,u137,m9,The Atomic Submarine,?,?,SIR IAN,17,212,0.080188679245283
381,381,u138,m9,The Atomic Submarine,?,?,WENDOVER,41,212,0.1933962264150943
382,382,u1312,m88,High Fidelity,?,?,ALISON'S MOM,5,824,0.0060679611650485
383,383,u1313,m88,High Fidelity,m,4,BARRY,104,824,0.1262135922330097
384,384,u1314,m88,High Fidelity,f,13,CAROLINE,21,824,0.0254854368932038
385,385,u1315,m88,High Fidelity,?,?,CHARLIE,9,824,0.0109223300970873
386,386,u1316,m88,High Fidelity,?,?,CUSTOMER,8,824,0.0097087378640776
387,387,u1317,m88,High Fidelity,m,3,DICK,41,824,0.049757281553398
388,388,u1318,m88,High Fidelity,?,?,IAN,14,824,0.0169902912621359
389,389,u1319,m88,High Fidelity,f,2,LAURA,170,824,0.2063106796116504
390,390,u1320,m88,High Fidelity,f,7,LIZ,13,824,0.0157766990291262
391,391,u1321,m88,High Fidelity,f,5,MARIE,25,824,0.0303398058252427
392,392,u1322,m88,High Fidelity,?,?,MOM,13,824,0.0157766990291262
393,393,u1323,m88,High Fidelity,m,1,ROB,378,824,0.4587378640776699
394,394,u1324,m88,High Fidelity,?,?,VINCE,8,824,0.0097087378640776
395,395,u1325,m88,High Fidelity,f,?,WOMAN,15,824,0.0182038834951456
396,396,u1326,m89,Highlander,f,?,BRENNA,143,649,0.2203389830508474
397,397,u1327,m89,Highlander,m,?,CONOR,71,649,0.1093990755007704
398,398,u1328,m89,Highlander,?,?,DENNIS,9,649,0.0138674884437596
399,399,u1329,m89,Highlander,?,?,DESK OFFICER,4,649,0.0061633281972265
400,400,u1330,m89,Highlander,?,?,DUPONT,25,649,0.0385208012326656
401,401,u1331,m89,Highlander,?,?,EXAMINER,6,649,0.0092449922958397
402,402,u1332,m89,Highlander,?,?,FATHER,4,649,0.0061633281972265
403,403,u1333,m89,Highlander,?,?,GRANDSON,3,649,0.0046224961479198
404,404,u1334,m89,Highlander,?,?,INSPECTOR,6,649,0.0092449922958397
405,405,u1335,m89,Highlander,?,?,INTRUDER,6,649,0.0092449922958397
406,406,u1336,m89,Highlander,?,?,KAHN,18,649,0.0277349768875192
407,407,u1337,m89,Highlander,?,?,KATHERINE,5,649,0.0077041602465331
408,408,u1338,m89,Highlander,?,?,KIDELL,9,649,0.0138674884437596
409,409,u1339,m89,Highlander,?,?,KNIGHT,21,649,0.0323574730354391
410,410,u1340,m89,Highlander,?,?,KNIGHT'S VOICE,4,649,0.0061633281972265
411,411,u1341,m89,Highlander,?,?,LIBRARIAN,7,649,0.0107858243451463
412,412,u1342,m89,Highlander,?,?,MAJOR,4,649,0.0061633281972265
413,413,u1343,m89,Highlander,?,?,MAN,3,649,0.0046224961479198
414,414,u1344,m89,Highlander,?,?,MARA,11,649,0.0169491525423728
415,415,u1345,m89,Highlander,m,6,MORAN,39,649,0.0600924499229583
416,416,u1346,m89,Highlander,?,?,MOTHER,7,649,0.0107858243451463
417,417,u1347,m89,Highlander,?,?,MR. NORTH,10,649,0.0154083204930662
418,418,u1348,m89,Highlander,?,?,MULET,13,649,0.0200308166409861
419,419,u1349,m89,Highlander,m,?,ROMIREZ,58,649,0.0893682588597842
420,420,u1350,m89,Highlander,?,?,SUPERVISOR,3,649,0.0046224961479198
421,421,u1351,m89,Highlander,m,?,TAUPIN,146,649,0.2249614791987673
422,422,u1352,m89,Highlander,?,?,TAVERN MAN #2,5,649,0.0077041602465331
423,423,u1353,m89,Highlander,?,?,TRAVELLER,3,649,0.0046224961479198
424,424,u1354,m89,Highlander,?,?,UNCLE JOE,6,649,0.0092449922958397
425,425,u1355,m90,His Girl Friday,?,?,BENSINGER,21,1148,0.0182926829268292
426,426,u1356,m90,His Girl Friday,m,3,BRUCE,85,1148,0.0740418118466899
427,427,u1357,m90,His Girl Friday,m,1,BURNS,282,1148,0.2456445993031359
428,428,u1358,m90,His Girl Friday,?,?,COOLEY,8,1148,0.0069686411149825
429,429,u1359,m90,His Girl Friday,?,?,DUFFY,6,1148,0.0052264808362369
430,430,u1360,m90,His Girl Friday,?,?,EGELHOFFER,13,1148,0.0113240418118466
431,431,u1361,m90,His Girl Friday,m,7,ENDICOTT,33,1148,0.0287456445993031
432,432,u1362,m90,His Girl Friday,?,?,GUS,5,1148,0.0043554006968641
433,433,u1363,m90,His Girl Friday,m,?,HARTMAN,84,1148,0.073170731707317
434,434,u1364,m90,His Girl Friday,f,2,HILDY,353,1148,0.3074912891986063
435,435,u1365,m90,His Girl Friday,?,?,LIEUTENANT,6,1148,0.0052264808362369
436,436,u1366,m90,His Girl Friday,?,?,LOUIE,17,1148,0.0148083623693379
437,437,u1367,m90,His Girl Friday,?,?,LOUIS,9,1148,0.0078397212543554
438,438,u1368,m90,His Girl Friday,m,8,MAYOR,67,1148,0.058362369337979
439,439,u1369,m90,His Girl Friday,?,?,MCCUE,22,1148,0.019163763066202
440,440,u1370,m90,His Girl Friday,?,?,MOLLIE,12,1148,0.0104529616724738
441,441,u1371,m90,His Girl Friday,?,?,MRS. BALDWIN,9,1148,0.0078397212543554
442,442,u1372,m90,His Girl Friday,m,5,MURPHY,38,1148,0.0331010452961672
443,443,u1373,m90,His Girl Friday,?,?,PINKUS,28,1148,0.024390243902439
444,444,u1374,m90,His Girl Friday,?,?,SCHWARTZ,8,1148,0.0069686411149825
445,445,u1375,m90,His Girl Friday,m,14,WILLIAMS,33,1148,0.0287456445993031
446,446,u1376,m90,His Girl Friday,?,?,WILSON,9,1148,0.0078397212543554
447,447,u1377,m91,Hope And Glory,?,?,BILL,52,303,0.1716171617161716
448,448,u1378,m91,Hope And Glory,?,?,BRUCE,10,303,0.033003300330033
449,449,u1379,m91,Hope And Glory,m,4,CLIVE,40,303,0.132013201320132
450,450,u1380,m91,Hope And Glory,f,5,DAWN,37,303,0.1221122112211221
451,451,u1381,m91,Hope And Glory,f,3,GRACE,66,303,0.2178217821782178
452,452,u1382,m91,Hope And Glory,?,?,GRANDFATHER GEORGE,20,303,0.066006600660066
453,453,u1383,m91,Hope And Glory,?,?,GRANDMA,5,303,0.0165016501650165
454,454,u1384,m91,Hope And Glory,m,6,MAC,37,303,0.1221122112211221
455,455,u1385,m91,Hope And Glory,?,?,MOLLY,9,303,0.0297029702970297
456,456,u1386,m91,Hope And Glory,?,?,ROGER,18,303,0.0594059405940594
457,457,u1387,m91,Hope And Glory,?,?,SUE,9,303,0.0297029702970297
458,458,u1388,m92,House Of 1000 Corpses,f,17,BABY,60,613,0.097879282218597
459,459,u1389,m92,House Of 1000 Corpses,m,25,BILL,92,613,0.1500815660685155
460,460,u1390,m92,House Of 1000 Corpses,?,?,CAPT. SPAULDING,28,613,0.0456769983686786
461,461,u1391,m92,House Of 1000 Corpses,?,?,CASHIER,8,613,0.0130505709624796
462,462,u1392,m92,House Of 1000 Corpses,f,4,DENISE,71,613,0.1158238172920065
463,463,u1393,m92,House Of 1000 Corpses,?,?,HUSTON,9,613,0.0146818923327895
464,464,u1394,m92,House Of 1000 Corpses,m,11,JERRY,98,613,0.1598694942903752
465,465,u1395,m92,House Of 1000 Corpses,f,13,MARY,78,613,0.1272430668841762
466,466,u1396,m92,House Of 1000 Corpses,?,?,MOTHER,46,613,0.0750407830342577
467,467,u1397,m92,House Of 1000 Corpses,?,?,MR. WILLIS,21,613,0.0342577487765089
468,468,u1398,m92,House Of 1000 Corpses,?,?,NAISH,30,613,0.0489396411092985
469,469,u1399,m92,House Of 1000 Corpses,?,?,OTIS,15,613,0.0244698205546492
470,470,u1400,m92,House Of 1000 Corpses,?,?,STUCKY,13,613,0.0212071778140293
471,471,u1401,m92,House Of 1000 Corpses,?,?,WYDELL,44,613,0.0717781402936378
472,472,u139,m10,Affliction,f,7,ALMA,13,627,0.0207336523125996
473,473,u140,m10,Affliction,?,?,CHICK,6,627,0.0095693779904306
474,474,u141,m10,Affliction,?,?,HAND,7,627,0.011164274322169
475,475,u142,m10,Affliction,m,4,JACK,58,627,0.0925039872408293
476,476,u143,m10,Affliction,f,2,JILL,45,627,0.0717703349282296
477,477,u144,m10,Affliction,m,3,LARIVIERE,45,627,0.0717703349282296
478,478,u145,m10,Affliction,?,?,LILLIAN,12,627,0.0191387559808612
479,479,u146,m10,Affliction,?,?,LUGENE,4,627,0.0063795853269537
480,480,u147,m10,Affliction,f,11,MARGIE,46,627,0.0733652312599681
481,481,u148,m10,Affliction,?,?,MEL GORDON,8,627,0.0127591706539074
482,482,u149,m10,Affliction,?,?,MRS. GORDON,5,627,0.0079744816586921
483,483,u150,m10,Affliction,?,?,NICK,14,627,0.0223285486443381
484,484,u151,m10,Affliction,?,?,POP,26,627,0.0414673046251993
485,485,u152,m10,Affliction,m,21,ROLFE,39,627,0.062200956937799
486,486,u153,m10,Affliction,m,13,TWOMBLEY,19,627,0.0303030303030303
487,487,u154,m10,Affliction,m,1,WADE,280,627,0.4465709728867623
488,488,u1402,m93,Human Nature,?,?,FATHER,6,554,0.0108303249097472
489,489,u1403,m93,Human Nature,?,?,FEMALE ROOMMATE,6,554,0.0108303249097472
490,490,u1404,m93,Human Nature,f,19,GABRIELLE,77,554,0.1389891696750902
491,491,u1405,m93,Human Nature,f,1,LILA,160,554,0.2888086642599278
492,492,u1406,m93,Human Nature,?,?,MOTHER,6,554,0.0108303249097472
493,493,u1407,m93,Human Nature,m,3,NATHAN,205,554,0.3700361010830325
494,494,u1408,m93,Human Nature,?,?,OLDER WOMAN,5,554,0.0090252707581227
495,495,u1409,m93,Human Nature,m,2,PUFF,48,554,0.0866425992779783
496,496,u1410,m93,Human Nature,?,?,ROSE,37,554,0.0667870036101083
497,497,u1411,m93,Human Nature,?,?,WENDALL,4,554,0.0072202166064981
498,498,u1412,m94,The Hustler,?,?,BARTENDER,10,695,0.014388489208633
499,499,u1413,m94,The Hustler,m,4,BERT,122,695,0.1755395683453237
500,500,u1414,m94,The Hustler,?,?,BIG JOHN,9,695,0.0129496402877697
501,501,u1415,m94,The Hustler,m,5,CHARLIE,49,695,0.0705035971223021
502,502,u1416,m94,The Hustler,m,1,EDDIE,313,695,0.4503597122302158
503,503,u1417,m94,The Hustler,m,2,FATS,24,695,0.0345323741007194
504,504,u1418,m94,The Hustler,m,6,FINDLEY,28,695,0.0402877697841726
505,505,u1419,m94,The Hustler,?,?,PLAYER,5,695,0.0071942446043165
506,506,u1420,m94,The Hustler,f,3,SARAH,121,695,0.1741007194244604
507,507,u1421,m94,The Hustler,?,?,YOUNG MAN,14,695,0.0201438848920863
508,508,u1422,m95,I Am Legend,f,?,EMMA,33,97,0.3402061855670103
509,509,u1423,m95,I Am Legend,?,?,FRENCH VOICE,4,97,0.0412371134020618
510,510,u1424,m95,I Am Legend,m,1,NEVILLE,47,97,0.4845360824742268
511,511,u1425,m95,I Am Legend,?,?,OLD MAN,6,97,0.0618556701030927
512,512,u1426,m95,I Am Legend,?,?,VIRGINIA,7,97,0.0721649484536082
513,513,u1427,m96,Invaders From Mars,m,?,DAD,37,175,0.2114285714285714
514,514,u1428,m96,Invaders From Mars,?,?,DAD'S VOICE,6,175,0.0342857142857142
515,515,u1429,m96,Invaders From Mars,m,?,JIMMY,61,175,0.3485714285714286
516,516,u1430,m96,Invaders From Mars,f,?,LINDA,45,175,0.2571428571428571
517,517,u1431,m96,Invaders From Mars,?,?,MOM,21,175,0.12
518,518,u1432,m96,Invaders From Mars,?,?,PRINCIPAL,5,175,0.0285714285714285
519,519,u1433,m97,Independence Day,?,?,ALICIA,3,347,0.0086455331412103
520,520,u1434,m97,Independence Day,f,8,CONSTANCE,27,347,0.0778097982708933
521,521,u1435,m97,Independence Day,m,3,DAVID,69,347,0.1988472622478386
522,522,u1436,m97,Independence Day,m,?,GENERAL GREY,29,347,0.0835734870317002
523,523,u1437,m97,Independence Day,f,9,JASMINE,22,347,0.063400576368876
524,524,u1438,m97,Independence Day,?,?,JIMMY,8,347,0.0230547550432276
525,525,u1439,m97,Independence Day,?,?,MARGARET,7,347,0.0201729106628242
526,526,u1440,m97,Independence Day,m,11,MARTY,17,347,0.0489913544668587
527,527,u1441,m97,Independence Day,?,?,MIGUEL,14,347,0.0403458213256484
528,528,u1442,m97,Independence Day,?,?,MOISHE,33,347,0.0951008645533141
529,529,u1443,m97,Independence Day,?,?,NIMZIKI,16,347,0.0461095100864553
530,530,u1444,m97,Independence Day,?,?,OKUN,5,347,0.0144092219020172
531,531,u1445,m97,Independence Day,?,?,OKUN/ALIEN,5,347,0.0144092219020172
532,532,u1446,m97,Independence Day,?,?,PHILIP,4,347,0.0115273775216138
533,533,u1447,m97,Independence Day,m,2,PRESIDENT,41,347,0.1181556195965417
534,534,u1448,m97,Independence Day,?,?,RUSSELL,7,347,0.0201729106628242
535,535,u1449,m97,Independence Day,?,?,SECOND OFFICER,3,347,0.0086455331412103
536,536,u1450,m97,Independence Day,m,1,STEVE,32,347,0.0922190201729106
537,537,u1451,m97,Independence Day,?,?,TROY,5,347,0.0144092219020172
538,538,u1452,m98,Indiana Jones And The Last Crusade,m,3,BRODY,44,418,0.1052631578947368
539,539,u1453,m98,Indiana Jones And The Last Crusade,?,?,BUTLER,3,418,0.0071770334928229
540,540,u1454,m98,Indiana Jones And The Last Crusade,m,6,DONOVAN,24,418,0.0574162679425837
541,541,u1455,m98,Indiana Jones And The Last Crusade,f,4,ELSA,37,418,0.0885167464114832
542,542,u1456,m98,Indiana Jones And The Last Crusade,m,2,HENRY,98,418,0.2344497607655502
543,543,u1457,m98,Indiana Jones And The Last Crusade,m,7,INDY,182,418,0.4354066985645933
544,544,u1458,m98,Indiana Jones And The Last Crusade,?,?,KAZIM,10,418,0.0239234449760765
545,545,u1459,m98,Indiana Jones And The Last Crusade,?,?,KNIGHT,5,418,0.0119617224880382
546,546,u1460,m98,Indiana Jones And The Last Crusade,?,?,SALLAH,15,418,0.0358851674641148
547,547,u1461,m99,Indiana Jones And The Temple Of Doom,?,?,CAPT. BLUMBURTT,18,364,0.0494505494505494
548,548,u1462,m99,Indiana Jones And The Temple Of Doom,?,?,CHATTAR LAL,25,364,0.0686813186813186
549,549,u1463,m99,Indiana Jones And The Temple Of Doom,m,1,INDIANA,157,364,0.4313186813186813
550,550,u1464,m99,Indiana Jones And The Temple Of Doom,?,?,LAO,8,364,0.0219780219780219
551,551,u1465,m99,Indiana Jones And The Temple Of Doom,?,?,MOLA RAM,8,364,0.0219780219780219
552,552,u1466,m99,Indiana Jones And The Temple Of Doom,?,?,SHAMAN,11,364,0.0302197802197802
553,553,u1467,m99,Indiana Jones And The Temple Of Doom,?,?,SHORT ROUND,24,364,0.0659340659340659
554,554,u1468,m99,Indiana Jones And The Temple Of Doom,f,2,WILLIE,113,364,0.3104395604395604
555,555,u1469,m100,Innerspace,m,45,AL,304,1068,0.2846441947565543
556,556,u1470,m100,Innerspace,?,?,BURR,11,1068,0.0102996254681647
557,557,u1471,m100,Innerspace,?,?,COLIN,7,1068,0.0065543071161048
558,558,u1472,m100,Innerspace,?,?,DIETER,20,1068,0.0187265917602996
559,559,u1473,m100,Innerspace,?,?,FINNEGAN,37,1068,0.0346441947565543
560,560,u1474,m100,Innerspace,?,?,GRUNER,4,1068,0.0037453183520599
561,561,u1475,m100,Innerspace,m,?,JOE,471,1068,0.4410112359550562
562,562,u1476,m100,Innerspace,?,?,LEADER,13,1068,0.0121722846441947
563,563,u1477,m100,Innerspace,?,?,OUTSIDE -,5,1068,0.0046816479400749
564,564,u1478,m100,Innerspace,?,?,RECEPTIONIST.,4,1068,0.0037453183520599
565,565,u1479,m100,Innerspace,f,?,RENE,149,1068,0.1395131086142322
566,566,u1480,m100,Innerspace,?,?,RYUJI,7,1068,0.0065543071161048
567,567,u1481,m100,Innerspace,?,?,TECH 2,11,1068,0.0102996254681647
568,568,u1482,m100,Innerspace,?,?,TECH 3,14,1068,0.0131086142322097
569,569,u1483,m100,Innerspace,?,?,WAITER,5,1068,0.0046816479400749
570,570,u1484,m100,Innerspace,?,?,WOMAN,6,1068,0.0056179775280898
571,571,u1485,m101,The Insider,?,?,BARBARA,15,641,0.0234009360374415
572,572,u1486,m101,The Insider,?,?,BILL ROBERTSON'S VOICE,4,641,0.0062402496099844
573,573,u1487,m101,The Insider,?,?,CHARLIE PHILLIPS,10,641,0.0156006240249609
574,574,u1488,m101,The Insider,?,?,DEBBIE DELUCA,11,641,0.0171606864274571
575,575,u1489,m101,The Insider,?,?,DEBORAH,4,641,0.0062402496099844
576,576,u1490,m101,The Insider,m,5,DON HEWITT,16,641,0.0249609984399376
577,577,u1491,m101,The Insider,?,?,ERIC KLUSTER,6,641,0.0093603744149766
578,578,u1492,m101,The Insider,?,?,FBI AGENT #2,8,641,0.0124804992199688
579,579,u1493,m101,The Insider,?,?,FELLING,3,641,0.0046801872074883
580,580,u1494,m101,The Insider,?,?,HELEN CAPERELLI,11,641,0.0171606864274571
581,581,u1495,m101,The Insider,?,?,JIM COOPER,5,641,0.0078003120124804
582,582,u1496,m101,The Insider,?,?,JIM COOPER'S VOICE,7,641,0.0109204368174727
583,583,u1497,m101,The Insider,f,4,LIANE,26,641,0.0405616224648986
584,584,u1498,m101,The Insider,?,?,LIANE'S VOICE,4,641,0.0062402496099844
585,585,u1499,m101,The Insider,m,1,LOWELL,232,641,0.3619344773790952
586,586,u1500,m101,The Insider,?,?,LOWELL'S VOICE,10,641,0.0156006240249609
587,587,u1501,m101,The Insider,?,?,MICHAEL MOORE,3,641,0.0046801872074883
588,588,u1502,m101,The Insider,m,3,MIKE WALLACE,48,641,0.0748829953198128
589,589,u1503,m101,The Insider,?,?,MOTLEY,4,641,0.0062402496099844
590,590,u1504,m101,The Insider,?,?,RICHARD SCRUGGS,17,641,0.0265210608424337
591,591,u1505,m101,The Insider,f,6,SHARON,16,641,0.0249609984399376
592,592,u1506,m101,The Insider,?,?,THE HOTEL MANAGER'S VOICE,5,641,0.0078003120124804
593,593,u1507,m101,The Insider,?,?,THE SHEIKH,5,641,0.0078003120124804
594,594,u1508,m101,The Insider,?,?,THOMAS SANDEFUR,8,641,0.0124804992199688
595,595,u1509,m101,The Insider,?,?,TOBACCO LAWYER,4,641,0.0062402496099844
596,596,u1510,m101,The Insider,m,2,WIGAND,156,641,0.2433697347893915
597,597,u1511,m101,The Insider,?,?,WIGAND'S VOICE,3,641,0.0046801872074883
598,598,u1512,m102,Intolerable Cruelty,?,?,BONNIE,3,680,0.0044117647058823
599,599,u1513,m102,Intolerable Cruelty,m,8,DOYLE,21,680,0.0308823529411764
600,600,u1514,m102,Intolerable Cruelty,?,?,GANGSTER,4,680,0.0058823529411764
601,601,u1515,m102,Intolerable Cruelty,?,?,JOE,7,680,0.0102941176470588
602,602,u1516,m102,Intolerable Cruelty,?,?,JUDGE,4,680,0.0058823529411764
603,603,u1517,m102,Intolerable Cruelty,m,?,KENNETH,32,680,0.0470588235294117
604,604,u1518,m102,Intolerable Cruelty,?,?,LAWYER,3,680,0.0044117647058823
605,605,u1519,m102,Intolerable Cruelty,f,2,MARYLIN,200,680,0.2941176470588235
606,606,u1520,m102,Intolerable Cruelty,m,1,MILES,253,680,0.3720588235294118
607,607,u1521,m102,Intolerable Cruelty,?,?,PATRICIA,10,680,0.0147058823529411
608,608,u1522,m102,Intolerable Cruelty,?,?,RAMONA,18,680,0.0264705882352941
609,609,u1523,m102,Intolerable Cruelty,m,5,REX,26,680,0.038235294117647
610,610,u1524,m102,Intolerable Cruelty,?,?,RUTH,33,680,0.0485294117647058
611,611,u1525,m102,Intolerable Cruelty,f,9,SARAH,33,680,0.0485294117647058
612,612,u1526,m102,Intolerable Cruelty,?,?,VOICE,4,680,0.0058823529411764
613,613,u1527,m102,Intolerable Cruelty,?,?,WITNESS,3,680,0.0044117647058823
614,614,u1528,m102,Intolerable Cruelty,?,?,WOMAN,5,680,0.0073529411764705
615,615,u1529,m102,Intolerable Cruelty,m,6,WRIGLEY,21,680,0.0308823529411764
616,616,u1530,m103,It Happened One Night,f,2,ANDREWS,103,862,0.1194895591647331
617,617,u1531,m103,It Happened One Night,?,?,BOY,5,862,0.0058004640371229
618,618,u1532,m103,It Happened One Night,?,?,CAPTAIN,6,862,0.0069605568445475
619,619,u1533,m103,It Happened One Night,?,?,DANKER,4,862,0.0046403712296983
620,620,u1534,m103,It Happened One Night,?,?,DRIVER,13,862,0.0150812064965197
621,621,u1535,m103,It Happened One Night,f,2,ELLIE,257,862,0.2981438515081206
622,622,u1536,m103,It Happened One Night,?,?,ELLIE'S VOICE,5,862,0.0058004640371229
623,623,u1537,m103,It Happened One Night,?,?,FIRST PILOT,3,862,0.0034802784222737
624,624,u1538,m103,It Happened One Night,?,?,FIRST POLICEMAN,4,862,0.0046403712296983
